YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,LanguageEase,BestPlayers,NumOwned,NumWish,NumWeightVotes,MfgPlaytime,MfgAgeRec,NumAlternates,NumExpansions,NumImplementations,IsReimplementation,Kickstarted,Rank:strategygames,Rank:abstracts,Rank:familygames,Rank:thematic,Rank:cgs,Rank:wargames,Rank:partygames,Rank:childrensgames,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,log_NumOwned,log_NumWish,log_MfgPlaytime
2014,1.8421,2,4,8.666666666666666,781.0,0,931,82,19,35,8,0,2,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.837332814685591,4.418840607796598,3.58351893845611
2014,3.3481,1,4,11.513513513513514,58.90909090909091,4,6926,2588,181,120,12,0,142,1,0,1,21926,21926,21926,66,21926,21926,21926,21926,1,0,0,0,0,0,0,0,High,8.843182098022606,7.859026979751538,4.795790545596741
2005,1.0,2,4,4.333333333333333,326.0,0,164,202,10,10,5,3,0,0,0,0,21926,21926,1587,21926,21926,21926,21926,58,0,0,0,1,0,0,0,1,Medium,5.10594547390058,5.313205979041787,2.3978952727983707
2015,1.8333,2,4,8.0,627.0,0,635,42,12,30,8,0,5,0,0,1,21926,21926,1690,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.455198563340122,3.7612001156935624,3.4339872044851463
1997,2.6,2,4,14.0,11.0,0,177,49,10,120,12,1,0,0,0,0,21926,21926,21926,21926,21926,2914,21926,21926,0,0,1,0,0,0,0,0,Low,5.181783550292085,3.912023005428146,4.795790545596741
1984,2.7143,1,6,10.0,138.0,0,250,61,7,90,10,0,0,0,0,0,2120,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,Medium,5.5254529391317835,4.127134385045092,4.51085950651685
1983,1.0,2,4,10.0,138.0,0,58,3,3,45,7,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.07753744390572,1.3862943611198906,3.828641396489095
2013,1.4444,2,2,6.0,471.0,0,2370,181,45,45,10,0,0,0,0,0,21926,247,1161,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0,Medium,7.771067086065406,5.204006687076795,3.828641396489095
1984,1.1111,2,4,7.0,7.0,0,103,11,9,60,6,1,0,0,0,0,21926,21926,2183,21926,21926,21926,21926,605,0,0,0,1,0,0,0,1,Low,4.6443908991413725,2.4849066497880004,4.110873864173311
1982,2.8,2,2,10.0,138.0,0,152,12,5,180,12,0,0,0,0,0,21926,21926,21926,21926,21926,1958,21926,21926,0,0,1,0,0,0,0,0,Medium,5.030437921392435,2.5649493574615367,5.198497031265826
2000,1.9064,2,5,7.521172638436482,16.0276008492569,2,159709,7303,7673,45,7,16,155,17,0,0,21926,21926,41,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,High,11.981114949650355,8.896177422274805,3.828641396489095
2016,3.0,2,2,14.5,528.0,0,203,98,6,90,12,0,1,0,0,1,21926,21926,21926,21926,21926,1397,21926,21926,0,0,1,0,0,0,0,0,High,5.318119993844216,4.59511985013459,4.51085950651685
2005,1.2941,2,6,8.0,126.0,0,302,30,17,15,7,1,0,1,1,0,21926,902,21926,21926,21926,21926,21926,399,0,0,0,0,0,1,0,1,Low,5.713732805509369,3.4339872044851463,2.772588722239781
2018,1.0556,2,5,7.666666666666667,161.0,0,1892,242,18,25,9,1,4,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.545918151209323,5.493061443340548,3.258096538021482
2004,1.875,3,6,10.0,526.0,0,308,31,16,60,10,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.733341276897746,3.4657359027997265,4.110873864173311
2015,1.6667,3,10,4.666666666666667,467.0,0,70,6,3,30,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.2626798770413155,1.9459101490553132,3.4339872044851463
2001,1.3537,2,4,6.0,11.0,0,1776,46,82,20,7,1,0,0,0,0,21926,469,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,7.482681828154651,3.8501476017100584,3.044522437723423
2016,1.3333,2,6,10.0,133.0,0,204,18,3,15,9,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.3230099791384085,2.9444389791664403,2.772588722239781
2015,2.5455,2,2,10.0,453.0,0,785,123,11,60,0,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,6.666956792429207,4.820281565605037,4.110873864173311
2019,1.4286,2,4,4.833333333333333,271.0,0,1216,240,14,20,6,6,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,35,0,0,0,0,0,0,0,1,Medium,7.104144092987527,5.484796933490655,3.044522437723423
2007,1.6429,3,5,8.0,626.0,0,176,14,14,30,10,0,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.176149732573829,2.70805020110221,3.4339872044851463
2019,2.0,2,5,7.0,646.0,0,113,17,3,45,8,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.736198448394496,2.8903717578961645,3.828641396489095
1985,3.1429,2,2,14.0,243.0,0,589,75,21,240,12,0,0,0,0,0,21926,21926,21926,21926,21926,2869,21926,21926,0,0,1,0,0,0,0,0,Low,6.380122536899765,4.330733340286331,5.484796933490655
2008,1.5714,2,2,10.0,551.0,0,140,31,7,15,0,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.948759890378168,3.4657359027997265,2.772588722239781
1999,1.75,3,6,10.0,138.0,0,228,8,4,30,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.43372200355424,2.1972245773362196,3.4339872044851463
2015,2.3636,2,5,8.666666666666666,426.5,0,233,59,11,60,10,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.455321115357702,4.0943445622221,4.110873864173311
2015,2.3333,2,4,12.0,376.0,0,280,238,12,60,10,0,0,1,0,0,21926,21926,1333,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,5.638354669333745,5.476463551931511,4.110873864173311
2001,1.6667,2,4,5.0,138.0,0,98,33,6,15,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,279,0,0,0,0,0,0,0,1,Low,4.59511985013459,3.5263605246161616,2.772588722239781
2018,1.5238,2,2,9.77777777777778,361.0,0,3642,213,21,25,10,2,14,0,0,0,21926,21926,564,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,High,8.200562797008564,5.365976015021851,3.258096538021482
2008,1.8247,2,2,10.5,73.0,0,918,266,97,60,0,0,3,2,1,0,21926,21926,21926,21926,21926,273,21926,21926,0,0,1,0,0,0,0,0,High,6.823286122355687,5.58724865840025,4.110873864173311
1996,2.6522,2,2,14.5,398.0,0,1236,152,69,900,15,0,0,1,1,0,21926,21926,21926,21926,21926,313,21926,21926,0,0,1,0,0,0,0,0,High,7.1204443723924875,5.030437921392435,6.803505257608338
2013,1.6836,2,4,8.451612903225806,1.0,4,8375,1113,256,30,14,1,0,0,0,0,21926,21926,273,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,9.033125752550372,7.01571242048723,3.4339872044851463
1994,2.0,2,2,10.0,646.0,0,135,4,2,20,7,0,0,0,0,0,21926,816,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,4.912654885736052,1.6094379124341003,3.044522437723423
2002,3.1,2,4,12.0,134.0,0,90,11,10,120,12,2,0,0,0,0,21926,21926,21926,21926,21926,1932,21926,21926,0,0,1,0,0,0,0,0,High,4.51085950651685,2.4849066497880004,4.795790545596741
2016,2.8,3,7,13.333333333333334,301.6666666666667,0,659,178,5,180,14,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.492239835020471,5.187385805840755,5.198497031265826
2013,1.1667,2,5,8.0,6.0,0,128,4,6,20,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.859812404361672,1.6094379124341003,3.044522437723423
1988,1.7143,2,6,10.0,138.0,0,235,7,7,30,8,0,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.4638318050256105,2.0794415416798357,3.4339872044851463
2018,1.125,2,4,5.0,138.0,0,464,31,8,20,6,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.142037405587356,3.4657359027997265,3.044522437723423
2015,1.2222,3,5,8.0,602.0,0,558,27,9,10,10,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.326149473155099,3.332204510175204,2.3978952727983707
1992,3.0,2,2,10.0,138.0,0,154,5,7,180,12,1,0,0,0,0,21926,21926,21926,21926,21926,3073,21926,21926,0,0,1,0,0,0,0,0,Low,5.043425116919247,1.791759469228055,5.198497031265826
2016,0.0,2,4,10.0,138.0,0,100,13,0,0,6,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.61512051684126,2.6390573296152584,0.0
2015,1.0,1,12,6.0,138.0,0,287,50,1,20,6,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.662960480135946,3.9318256327243257,3.044522437723423
2017,1.5833,1,6,9.428571428571429,303.6666666666667,0,753,180,12,30,10,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.625392368007956,5.198497031265826,3.4339872044851463
2015,1.8673,2,6,7.8,141.0,4,4651,494,98,40,8,5,2,0,0,0,21926,21926,421,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,8.445052513638554,6.20455776256869,3.713572066704308
1972,1.6667,2,2,10.0,31.0,0,406,9,9,10,12,10,0,0,0,0,21926,1082,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,6.008813185442595,2.302585092994046,2.3978952727983707
2013,1.0,3,10,4.0,138.0,0,269,26,4,15,8,0,2,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.598421958998375,3.295836866004329,2.772588722239781
2000,1.0,2,12,10.0,138.0,0,64,4,3,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.174387269895637,1.6094379124341003,4.51085950651685
1984,3.0769,2,2,16.0,138.0,0,153,11,13,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,2507,21926,21926,0,0,1,0,0,0,0,0,Medium,5.0369526024136295,2.4849066497880004,4.51085950651685
2016,1.6,2,4,6.0,138.0,0,1232,53,5,60,7,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.117205503164344,3.9889840465642745,4.110873864173311
1987,2.5263,2,2,10.666666666666666,37.0,0,531,28,38,240,12,1,0,0,0,0,21926,21926,21926,21926,21926,1279,21926,21926,0,0,1,0,0,0,0,0,Medium,6.2766434893416445,3.367295829986474,5.484796933490655
1980,3.4545,1,4,14.0,138.0,0,244,10,11,180,12,0,0,0,0,0,21926,21926,21926,21926,21926,2389,21926,21926,0,0,1,0,0,0,0,0,Medium,5.501258210544727,2.3978952727983707,5.198497031265826
1800,1.0,1,8,5.0,138.0,0,92,0,7,5,5,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.532599493153256,0.0,1.791759469228055
2013,1.3333,3,99,10.0,138.0,0,222,14,3,30,17,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.407171771460119,2.70805020110221,3.4339872044851463
1993,2.6667,2,6,13.0,332.0,0,48,4,6,100,0,0,0,0,0,0,21926,21926,21926,21926,21926,3393,21926,21926,0,0,1,0,0,0,0,0,Low,3.8918202981106265,1.6094379124341003,4.61512051684126
2017,1.0,1,4,6.0,312.0,0,87,35,1,20,4,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.477336814478207,3.58351893845611,3.044522437723423
1996,1.0,2,4,4.5,36.0,0,58,20,6,5,5,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,186,0,0,0,0,0,0,0,1,Medium,4.07753744390572,3.044522437723423,1.791759469228055
2016,1.4,2,6,10.0,138.0,0,742,64,5,30,18,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,6.610696044717759,4.174387269895637,3.4339872044851463
2015,1.0,2,99,6.0,61.5,0,477,36,5,30,8,2,0,1,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.169610732491456,3.6109179126442243,3.4339872044851463
2015,2.8,2,2,14.0,641.0,0,249,72,10,150,14,1,0,0,0,0,21926,21926,21926,21926,21926,1186,21926,21926,0,0,1,0,0,0,0,0,High,5.521460917862246,4.290459441148391,5.017279836814924
1996,2.8235,2,2,2.0,138.0,0,381,13,17,120,14,0,0,0,0,0,21926,21926,21926,21926,21926,2103,21926,21926,0,0,1,0,0,0,0,0,Medium,5.945420608606575,2.6390573296152584,4.795790545596741
2016,1.0,4,30,16.0,470.0,0,195,1,7,30,18,1,13,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.278114659230517,0.6931471805599453,3.4339872044851463
2017,2.0,2,2,10.0,71.0,0,122,30,1,45,10,0,4,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.812184355372417,3.4339872044851463,3.828641396489095
2006,1.125,2,6,4.25,6.0,0,116,10,8,10,4,5,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,271,0,0,0,0,0,0,0,1,Medium,4.762173934797756,2.3978952727983707,2.3978952727983707
2016,3.8209,1,5,12.75,356.0,3,2361,667,67,120,14,2,15,0,0,0,648,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,7.767263996757308,6.504288173536645,4.795790545596741
2005,1.4167,3,4,10.0,177.0,0,119,28,12,30,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.787491742782046,3.367295829986474,3.4339872044851463
2003,1.3514,2,5,5.4,61.0,0,886,81,74,30,8,1,0,0,0,0,21926,646,1863,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0,Low,6.787844982309579,4.406719247264253,3.4339872044851463
1978,4.0,2,2,13.0,22.0,0,499,54,26,360,12,2,0,0,0,0,21926,21926,21926,21926,21926,1117,21926,21926,0,0,1,0,0,0,0,0,Medium,6.214608098422191,4.007333185232471,5.8888779583328805
1983,2.0,2,6,8.0,138.0,0,71,5,1,45,7,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.276666119016055,1.791759469228055,3.828641396489095
1999,1.25,2,4,10.0,138.0,0,261,28,12,20,8,0,0,0,0,0,21926,1087,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,5.568344503761097,3.367295829986474,3.044522437723423
2002,1.8214,2,6,9.0,41.25,0,632,11,28,40,10,0,1,2,1,0,21926,21926,1539,868,21926,21926,21926,21926,1,0,0,1,0,0,0,0,Low,6.450470422144176,2.4849066497880004,3.713572066704308
2019,2.0,2,5,10.0,138.0,0,66,22,3,50,10,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.204692619390966,3.1354942159291497,3.9318256327243257
2013,1.9259,2,8,10.0,716.0,0,567,283,27,30,12,0,0,1,1,0,21926,21926,1091,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.342121418721152,5.648974238161206,3.4339872044851463
2017,0.0,1,12,10.0,138.0,0,265,46,0,20,6,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.583496308781699,3.8501476017100584,3.044522437723423
2019,1.5,3,6,10.0,262.0,0,89,29,4,20,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.499809670330265,3.4011973816621555,3.044522437723423
2016,2.2105,1,5,14.0,144.0,0,1517,281,19,90,15,0,4,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,7.325148957955575,5.641907070938114,4.51085950651685
2016,2.5,1,6,10.0,138.0,0,153,18,2,60,12,0,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.0369526024136295,2.9444389791664403,4.110873864173311
1973,2.1538,2,2,10.0,9.0,0,257,21,13,120,12,0,0,0,0,0,21926,21926,21926,21926,21926,1919,21926,21926,0,0,1,0,0,0,0,0,Medium,5.552959584921617,3.091042453358316,4.795790545596741
2019,1.9429,1,2,11.714285714285714,62.25,1,3208,884,35,30,10,0,0,0,0,0,725,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,8.073714641109857,6.785587645007929,3.4339872044851463
2017,2.8571,2,5,12.0,243.0,0,165,23,7,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.111987788356544,3.1780538303479458,4.51085950651685
1985,3.3333,2,2,10.0,16.0,0,56,25,6,75,8,1,0,0,0,0,21926,716,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,4.04305126783455,3.258096538021482,4.330733340286331
1998,3.2,2,6,14.0,289.0,0,681,56,20,200,12,0,1,1,0,0,21926,21926,21926,988,21926,2336,21926,21926,1,0,1,0,0,0,0,0,Low,6.525029657843462,4.04305126783455,5.303304908059076
2019,3.3333,2,4,14.0,258.0,0,133,77,3,90,14,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,4.897839799950911,4.356708826689592,4.51085950651685
2006,2.1053,1,1,13.0,47.0,0,335,197,19,60,12,1,0,0,0,0,21926,21926,21926,21926,21926,1521,21926,21926,0,0,1,0,0,0,0,0,Medium,5.817111159963204,5.288267030694535,4.110873864173311
2015,2.2533,1,5,11.75,222.0,4,5214,779,75,60,13,1,1,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,8.559294367434873,6.659293919683638,4.110873864173311
2019,1.5,3,8,10.0,138.0,0,198,12,2,15,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.293304824724492,2.5649493574615367,2.772588722239781
2011,2.2903,2,4,11.826086956521738,3.1578947368421053,4,6298,652,248,60,13,3,1,0,0,0,731,21926,21926,304,21926,21926,21926,21926,1,1,0,0,0,0,0,0,Medium,8.74814616962193,6.481577129276431,4.110873864173311
2003,2.1842,2,5,9.095238095238097,143.38888888888889,5,3908,399,152,60,10,9,2,0,0,0,21926,21926,21926,557,21926,21926,21926,21926,1,0,0,0,0,0,0,0,Medium,8.271036865792954,5.991464547107982,4.110873864173311
1965,1.0,2,4,5.0,736.0,0,82,1,4,15,6,7,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,606,0,0,0,0,0,0,0,1,Low,4.418840607796598,0.6931471805599453,2.772588722239781
1994,1.6,3,4,10.0,36.0,0,395,34,15,30,10,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.981414211254481,3.5553480614894135,3.4339872044851463
2007,3.5,2,2,12.0,4.0,0,71,2,4,120,10,0,0,0,0,0,21926,21926,21926,21926,21926,3474,21926,21926,0,0,1,0,0,0,0,0,Low,4.276666119016055,1.0986122886681098,4.795790545596741
2016,1.25,2,5,8.0,341.0,0,512,43,4,20,8,0,0,1,1,0,21926,21926,1681,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,6.240275845170769,3.784189633918261,3.044522437723423
2019,2.75,2,5,12.0,138.0,0,236,87,4,60,14,0,3,1,1,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.4680601411351315,4.477336814478207,4.110873864173311
2020,2.1667,1,5,12.0,103.0,0,154,85,6,100,12,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.043425116919247,4.454347296253507,4.61512051684126
2003,1.8571,2,2,9.0,471.0,0,554,83,21,15,8,1,0,0,0,0,21926,238,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Medium,6.318968113746434,4.430816798843313,2.772588722239781
1981,2.75,2,4,15.0,27.0,0,140,9,8,240,12,1,0,0,0,0,21926,21926,21926,21926,21926,3214,21926,21926,0,0,1,0,0,0,0,0,Low,4.948759890378168,2.302585092994046,5.484796933490655
2000,3.0,2,6,12.0,134.0,0,262,31,6,60,10,0,2,0,0,0,21926,21926,21926,21926,265,21926,21926,21926,0,0,0,0,1,0,0,0,Low,5.572154032177765,3.4657359027997265,4.110873864173311
2018,1.0,2,5,6.0,221.0,0,126,10,4,0,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.844187086458591,2.3978952727983707,0.0
2009,1.3913,2,6,12.857142857142858,344.8,0,1233,36,23,60,16,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,7.1180162044653335,3.6109179126442243,4.110873864173311
2021,2.9375,1,2,10.0,142.0,0,309,22,16,30,16,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.736572297479192,3.1354942159291497,3.4339872044851463
2011,1.5,2,6,6.0,138.0,0,60,5,2,90,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.110873864173311,1.791759469228055,4.51085950651685
1999,1.5,2,4,12.0,138.0,0,88,7,4,20,8,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.48863636973214,2.0794415416798357,3.044522437723423
2020,1.0,1,2,8.0,138.0,0,88,11,6,90,13,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.48863636973214,2.4849066497880004,4.51085950651685
2018,2.0,3,6,10.0,138.0,0,270,36,4,45,14,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.602118820879701,3.6109179126442243,3.828641396489095
2016,1.8182,2,5,7.277777777777778,626.0,0,5231,918,66,45,8,3,0,0,0,0,21926,21926,351,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,8.562548893137034,6.823286122355687,3.828641396489095
2016,0.0,3,5,10.0,138.0,0,151,16,0,20,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.0238805208462765,2.833213344056216,3.044522437723423
2003,1.125,2,4,10.0,138.0,0,134,21,8,20,5,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,4.90527477843843,3.091042453358316,3.044522437723423
2008,1.0,2,2,6.0,138.0,0,53,4,7,10,6,2,0,0,0,0,21926,21926,21926,21926,261,21926,21926,21926,0,0,0,0,1,0,0,0,Low,3.9889840465642745,1.6094379124341003,2.3978952727983707
2005,2.0,2,4,10.0,138.0,0,128,37,14,90,12,0,0,0,0,0,21926,21926,21926,21926,21926,2411,21926,21926,0,0,1,0,0,0,0,0,Medium,4.859812404361672,3.6375861597263857,4.51085950651685
1976,1.3333,2,4,8.0,138.0,0,88,9,6,45,8,6,0,0,0,0,21926,925,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0,Low,4.48863636973214,2.302585092994046,3.828641396489095
2015,1.8571,3,6,10.5,27.33333333333333,0,2017,347,35,60,14,0,1,0,0,0,21926,21926,830,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.609862200913554,5.8522024797744745,4.110873864173311
1995,3.75,2,9,9.333333333333334,4.0,0,48,1,4,0,8,1,0,0,0,0,21926,21926,21926,21926,233,21926,21926,21926,0,0,0,0,1,0,0,0,High,3.8918202981106265,0.6931471805599453,0.0
2015,1.2,2,6,10.0,138.0,0,237,14,5,30,10,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.472270673671475,2.70805020110221,3.4339872044851463
1990,1.379,2,6,6.285714285714286,341.0,0,1142,116,124,30,8,2,0,0,0,0,21926,21926,984,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0,Medium,7.04141166379481,4.762173934797756,3.4339872044851463
1998,2.2,2,4,10.0,138.0,0,141,27,5,60,8,1,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,4.955827057601261,3.332204510175204,4.110873864173311
2019,2.6,2,5,10.0,41.0,0,240,111,5,90,12,0,0,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,High,5.484796933490655,4.718498871295094,4.51085950651685
2015,1.0,2,99,10.0,138.0,0,207,28,1,222,12,2,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.337538079701318,3.367295829986474,5.407171771460119
2011,2.5,1,2,12.0,5.0,0,234,33,4,240,10,0,0,0,0,0,21926,21926,21926,21926,21926,1900,21926,21926,0,0,1,0,0,0,0,0,Medium,5.459585514144159,3.5263605246161616,5.484796933490655
2009,3.2455,1,2,14.714285714285714,108.22222222222224,0,2547,943,110,900,0,1,0,1,1,0,21926,21926,21926,21926,21926,45,21926,21926,0,0,1,0,0,0,0,0,High,7.843064016692054,6.8501261661455,6.803505257608338
2018,2.2075,1,2,10.909090909090908,361.0,2,1611,496,53,60,13,2,0,0,0,1,960,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0,High,7.385230923066573,6.208590026096629,4.110873864173311
2011,1.4,2,4,8.0,51.0,0,466,9,5,20,8,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,6.1463292576688975,2.302585092994046,3.044522437723423
2016,1.3333,2,4,8.0,296.5,0,254,47,3,60,8,0,2,0,0,1,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Low,5.541263545158426,3.871201010907891,4.110873864173311
2018,2.2,1,6,10.0,424.5,0,343,133,5,30,10,3,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.840641657373398,4.897839799950911,3.4339872044851463
1979,1.3333,2,4,5.0,138.0,0,149,16,3,60,10,0,0,0,0,0,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0,Medium,5.0106352940962555,2.833213344056216,4.110873864173311
1998,1.8571,3,4,10.0,16.0,4,1898,204,182,25,10,1,0,2,0,0,1000,21926,552,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0,Medium,7.549082710812286,5.3230099791384085,3.258096538021482
